"bill_id","session_id","bill_number","status","status_desc","status_date","title","description","committee_id","committee","last_action_date","last_action","url","state_link"
1688599,2002,"SB1111",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 4; Title 14; Title 53; Title 63 and Title 68, relative to prohibiting minor consent to vaccination.","As enacted, enacts the ""Mature Minor Doctrine Clarification Act."" - Amends TCA Title 4; Title 14; Title 53; Title 63 and Title 68.",0,"","5/24/2023","Effective date(s) 05/17/2023","https://legiscan.com/TN/bill/SB1111/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1111&ga=113"
1688619,2002,"HB1452",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 68, Chapter 122, relative to boilers.","As enacted, makes various changes to the present law relative to the board of boiler rules formulating definitions, rules, and regulations for the safe and proper construction, installation, repair, use, and operation of boilers within this state. - Amends TCA Title 68, Chapter 122.",0,"","5/24/2023","Comp. became Pub. Ch. 441","https://legiscan.com/TN/bill/HB1452/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1452&ga=113"
1688637,2002,"HB1253",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Section 40-25-129, relative to witnesses.","As enacted, requires the department of correction to advance or reimburse witness expenses necessary to the prosecution of certain criminal cases; requires the county to seek to recover from a convicted defendant who is declared not to be indigent, the costs of the advance or reimbursement of witness expenses made by the department of correction. - Amends TCA Section 40-25-129.",0,"","4/18/2023","Comp. became Pub. Ch. 147","https://legiscan.com/TN/bill/HB1253/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1253&ga=113"
1688652,2002,"HB1216",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 29, Chapter 20 and Title 67, Chapter 5, relative to property purchased by a county at a tax sale.","As enacted, provides that whenever Cumberland County acquires property at a tax sale, a non-governmental entity holding a vested and duly recorded contractual right to the payment of fees or assessments secured by such property retains such right; provides that Cumberland County is liable for the payment of such fees and assessments if the county makes actual use of the property purchased at the tax sale. - Amends TCA Title 29, Chapter 20 and Title 67, Chapter 5.",0,"","5/3/2023","Effective date(s) 04/25/2023","https://legiscan.com/TN/bill/HB1216/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1216&ga=113"
1688663,2002,"HB1271",4,"Passed","4/25/2023","AN ACT to amend Tennessee Code Annotated, Title 49, relative to students.","As enacted, enacts the ""Access and Opportunity Act."" - Amends TCA Title 49.",0,"","4/25/2023","Comp. became Pub. Ch. 165","https://legiscan.com/TN/bill/HB1271/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1271&ga=113"
1688668,2002,"HB1359",4,"Passed","5/17/2023","AN ACT to amend Tennessee Code Annotated, Section 40-32-101, relative to expunction of records.","As enacted, authorizes the expunction of public records, without cost, of a person who has been charged with a felony or a misdemeanor if the charge is abated by death. - Amends TCA Section 40-32-101.",0,"","5/17/2023","Comp. became Pub. Ch. 330","https://legiscan.com/TN/bill/HB1359/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1359&ga=113"
1688672,2002,"HB1310",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 47, relative to genetic information.","As enacted, enacts the ""Genetic Information Privacy Act."" - Amends TCA Title 47.",0,"","5/3/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/HB1310/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1310&ga=113"
1688678,2002,"HB1429",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 68, relative to medical equipment.","As enacted, enacts ""Quinnlee's Law."" - Amends TCA Title 68.",0,"","4/18/2023","Comp. became Pub. Ch. 99","https://legiscan.com/TN/bill/HB1429/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1429&ga=113"
1688680,2002,"SB1100",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Section 4-1-412, relative to Tennessee heritage protection.","As enacted, creates the Tennessee monuments and memorials commission, which is required to study, hear, and resolve petitions for waiver under the Tennessee heritage protection act. - Amends TCA Section 4-1-412.",0,"","5/24/2023","Effective date(s) 05/11/2023","https://legiscan.com/TN/bill/SB1100/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1100&ga=113"
1688681,2002,"HB1279",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 7 and Title 67, relative to public funding for convention center facilities.","As enacted, makes changes to the Convention Center Authorities Act of 2009. - Amends TCA Title 7 and Title 67.",0,"","5/24/2023","Comp. became Pub. Ch. 430","https://legiscan.com/TN/bill/HB1279/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1279&ga=113"
1688727,2002,"SB1219",4,"Passed","5/4/2023","AN ACT to amend Tennessee Code Annotated, Title 39, relative to certain criminal offenses.","As enacted, requires certain persons convicted of rape, when the victim is 13-17, or incest, when the victim is a minor, to be punished as a Range II offender; allows the sentence imposed, if appropriate, to be within Range III but in no case lower than Range II. - Amends TCA Title 39.",0,"","5/4/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB1219/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1219&ga=113"
1688735,2002,"SB1221",4,"Passed","5/4/2023","AN ACT to amend Tennessee Code Annotated, Title 49, relative to clinical experience.","As enacted, authorizes the commissioner of education to grant an individual pursuing clinical experience in an educator preparation program (EPP) who meets certain requirements a temporary permit to teach in a teaching position in which an LEA or public charter school is unable to secure a qualified teacher with a valid license for the type and kind of school in which a vacancy exists. - Amends TCA Title 49.",0,"","5/4/2023","Effective date(s) 4/28/2023, 07/01/2023","https://legiscan.com/TN/bill/SB1221/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1221&ga=113"
1688754,2002,"SB1237",4,"Passed","5/4/2023","AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 1 and Title 49, Chapter 50, relative to private schools.","As enacted, limits the ability of a student enrolled in a private school to participate in an interscholastic athletic activity or event, to such activity or event where membership in the Tennessee Secondary School Athletic Association is required, in accordance with the student's immutable biological sex as determined by anatomy and genetics existing at the time of birth. - Amends TCA Title 49, Chapter 1 and Title 49, Chapter 50.",0,"","5/4/2023","Effective date(s) 04/28/2023","https://legiscan.com/TN/bill/SB1237/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1237&ga=113"
1688767,2002,"SB1309",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 39 and Title 70, relative to wild animals.","As enacted, authorizes persons residing on property that adjoins the Great Smoky Mountains National Park to take, attempt to take, or harm a bear that enters on the person's property if certain criteria is met. - Amends TCA Title 39 and Title 70.",0,"","5/3/2023","Comp. became Pub. Ch. 248","https://legiscan.com/TN/bill/SB1309/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1309&ga=113"
1688768,2002,"SB1285",4,"Passed","5/19/2023","AN ACT to amend Tennessee Code Annotated, Title 8; Title 50; Title 62; Title 63 and Title 68, relative to employment.","As enacted, makes changes to the Tennessee Employment Security Law relative to benefit eligibility conditions, disqualifications events, and methods for employers to report certain conduct of claimants. - Amends TCA Title 8; Title 50; Title 62; Title 63 and Title 68.",0,"","5/19/2023","Comp. became Pub. Ch. 403","https://legiscan.com/TN/bill/SB1285/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1285&ga=113"
1688780,2002,"HB1519",4,"Passed","5/4/2023","AN ACT to amend Tennessee Code Annotated, Section 12-4-103, relative to services provided to the state.","As enacted, adds certain exceptions to the prohibition that members of the general assembly may not bid on, sell, or offer for sale any service to a state entity or have a financial interest in the bid, sale, or offer for sale of any service to a state entity. - Amends TCA Section 12-4-103.",0,"","5/4/2023","Comp. became Pub. Ch. 288","https://legiscan.com/TN/bill/HB1519/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1519&ga=113"
1688781,2002,"HB1459",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 39 and Title 40, relative to criminal offenses.","As enacted, creates a Class A misdemeanor for a warden or chief administrative officer employed by a penal institution, who knows that certain offenses have occurred within the institution, to fail to report such offenses to the district attorney general for the judicial district in which the institution is located and the district attorney general who prosecuted the offense for which the offender is incarcerated within five business days of becoming aware of the offense being committed; authorizes the court to order sentences to run consecutively if the court finds by a preponderance of the evidence that the defendant was incarcerated at the time of the offense and is convicted of an offense that is reportable by a warden or chief administrator. - Amends TCA Title 39 and Title 40.",0,"","5/24/2023","Comp. became Pub. Ch. 347","https://legiscan.com/TN/bill/HB1459/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1459&ga=113"
1688792,2002,"HB1482",4,"Passed","5/17/2023","AN ACT to amend Tennessee Code Annotated, Title 40, Chapter 11, Part 4, relative to the education of professional bondsmen.","As enacted, allows the Tennessee Association of Professional Bail Agents to provide or contract for one or more virtual classes for agents; increases the maximum amount the association may charge for eight hours of continuing education; prohibits a person from attending such continuing education classes if the person has been convicted in any state of certain offenses. - Amends TCA Title 40, Chapter 11, Part 4.",0,"","5/17/2023","Effective date(s) 05/11/2023, 01/01/2025","https://legiscan.com/TN/bill/HB1482/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1482&ga=113"
1688804,2002,"SB1242",4,"Passed","3/15/2024","AN ACT to amend Tennessee Code Annotated, Title 38; Title 41 and Title 68, relative to medical care.","As enacted, requires the Tennessee peace officer standards and training (POST) commission to adopt guidelines and materials instructing law enforcement officers on the best practices for recognizing and responding to a medical crisis involving a person under arrest or under the care or supervision of the law enforcement officer. - Amends TCA Title 38; Title 41 and Title 68.",0,"","3/15/2024","Comp. became Pub. Ch. 527","https://legiscan.com/TN/bill/SB1242/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1242&ga=113"
1688818,2002,"SB1295",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 47, relative to genetic information.","As enacted, enacts the ""Genetic Information Privacy Act."" - Amends TCA Title 47.",0,"","5/3/2023","Comp. became Pub. Ch. 324","https://legiscan.com/TN/bill/SB1295/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1295&ga=113"
1688843,2002,"SB1203",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 3, Chapter 17, relative to nonprofit gaming.","As enacted, allows a 501(c)(3) foundation connected to a chamber of commerce that has been in continuous and active existence in this state for at least 10 successive years in the county to hold an annual event. - Amends TCA Title 3, Chapter 17.",0,"","4/18/2023","Effective date(s) 04/10/2023","https://legiscan.com/TN/bill/SB1203/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1203&ga=113"
1688851,2002,"SB1195",4,"Passed","4/25/2023","AN ACT to amend Tennessee Code Annotated, Title 29, Chapter 13, Part 1, relative to criminal injuries compensation.","As enacted, revises present law provisions relative to persons who are eligible for compensation for criminal injuries. - Amends TCA Title 29, Chapter 13, Part 1.",0,"","4/25/2023","Effective date(s) 04/17/2023","https://legiscan.com/TN/bill/SB1195/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1195&ga=113"
1688857,2002,"SB1275",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 8; Title 56, Chapter 7; Title 68 and Title 71, relative to medical laboratories.","As enacted, prohibits a health insurance issuer or a managed health insurance issuer from engaging in certain conduct. - Amends TCA Title 8; Title 56, Chapter 7; Title 68 and Title 71.",0,"","5/24/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB1275/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1275&ga=113"
1688866,2002,"SB1281",4,"Passed","4/25/2023","AN ACT to amend Tennessee Code Annotated, Title 55, Chapter 8, relative to school buses.","As enacted, revises present law provisions relative to cameras on school buses and failing to stop upon approaching a school bus that has stopped on the highway. - Amends TCA Title 55, Chapter 8.",0,"","4/25/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB1281/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1281&ga=113"
1688867,2002,"SB1329",4,"Passed","3/23/2023","AN ACT to amend Tennessee Code Annotated, Title 2 and Title 15, relative to Tennessee Lineworker Appreciation Day.","As enacted, designates the second Monday in April of each year as ""Tennessee Lineworker Appreciation Day."" - Amends TCA Title 2 and Title 15.",0,"","3/23/2023","Effective date(s) 03/14/2023","https://legiscan.com/TN/bill/SB1329/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1329&ga=113"
1688871,2002,"HB1503",4,"Passed","5/17/2023","AN ACT to amend Tennessee Code Annotated, Title 8; Title 56; Title 63 and Title 68, relative to health care.","As enacted, requires the commissioner of commerce and insurance to conduct a study on the implementation of the federal No Surprises Act and its implications for physicians and healthcare facilities in this state; revises present law concerning network adequacy. - Amends TCA Title 8; Title 56; Title 63 and Title 68.",0,"","5/17/2023","Comp. became Pub. Ch. 352","https://legiscan.com/TN/bill/HB1503/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1503&ga=113"
1688874,2002,"SB1224",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 40, relative to sentencing.","As enacted, allows a court to sentence a defendant convicted of two or more criminal offenses to consecutive sentences if the defendant is sentenced for criminal offenses involving more than one victim and the court finds that a separate consecutive sentence for each offense is in the interest of justice. - Amends TCA Title 40.",0,"","5/24/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB1224/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1224&ga=113"
1688878,2002,"SB1274",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 40, Chapter 36, relative to community corrections.","As enacted, revises present law relative to community corrections. - Amends TCA Title 40, Chapter 36.",0,"","5/24/2023","Effective date(s) 06/30/2023","https://legiscan.com/TN/bill/SB1274/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1274&ga=113"
1688880,2002,"SB1345",4,"Passed","5/17/2023","AN ACT to amend Tennessee Code Annotated, Title 8; Title 56; Title 63 and Title 68, relative to health care.","As enacted, requires the commissioner of commerce and insurance to conduct a study on the implementation of the federal No Surprises Act and its implications for physicians and healthcare facilities in this state; revises present law concerning network adequacy. - Amends TCA Title 8; Title 56; Title 63 and Title 68.",0,"","5/17/2023","Effective date(s) 05/05/2023, 07/01/2023, 01/01/2024","https://legiscan.com/TN/bill/SB1345/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1345&ga=113"
1688886,2002,"SB1335",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 4; Title 5; Title 6 and Title 7, Chapter 67, relative to sports authorities.","As enacted, reconstitutes boards of directors for sports authorities in certain counties having a metropolitan form of government. - Amends TCA Title 4; Title 5; Title 6 and Title 7, Chapter 67.",0,"","5/24/2023","Comp. became Pub. Ch. 410","https://legiscan.com/TN/bill/SB1335/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1335&ga=113"
1688897,2002,"SB1231",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 49, relative to education.","As enacted, authorizes a local board of education to contract with a private college or university accredited by the Southern Association of Colleges and Schools Commission on Colleges to maintain a training school for grades pre-kindergarten through 12 to provide practice teaching experience for teachers in training. - Amends TCA Title 49.",0,"","5/24/2023","Effective date(s) 05/11/2023","https://legiscan.com/TN/bill/SB1231/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1231&ga=113"
1688898,2002,"SB1326",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 4; Title 5, Chapter 6 and Title 42, relative to airport authorities.","As enacted, makes changes relative to the board of commissioners for certain airport authorities. - Amends TCA Title 4; Title 5, Chapter 6 and Title 42.",0,"","5/24/2023","Effective date(s) 05/19/2023, 07/01/2023","https://legiscan.com/TN/bill/SB1326/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1326&ga=113"
1688912,2002,"SB1327",4,"Passed","4/11/2024","AN ACT to amend Tennessee Code Annotated, Title 7; Title 57 and Title 68, relative to alcohol.","As introduced, requires a beer wholesaler to keep each original bill of sale or a digital duplicate from the sale of beer to a beer retailer for three years rather than two years; requires the beer retailer to keep a duplicate of the bill of sale for three years rather than two years. - Amends TCA Title 7; Title 57 and Title 68.",0,"","4/11/2024","Signed by Governor.","https://legiscan.com/TN/bill/SB1327/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1327&ga=113"
1688920,2002,"HB1492",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 38; Title 39; Title 40; Title 70, Chapter 4, Part 3 and Chapter 462 of the Private Acts of 2021, relative to drones.","As enacted, generally requires by January 1, 2024, each law enforcement agency to develop and enforce a policy that prohibits an officer from using a drone or other substantially similar device as a weapon under any circumstances while in the exercise of the officer's official duties; requires a law enforcement agency to permit an officer qualified to operate a drone to utilize a drone or a substantially similar device for the purpose of remotely detonating a bomb or similar incendiary or explosive device. - Amends TCA Title 38; Title 39; Title 40; Title 70, Chapter 4, Part 3 and Chapter 462 of the Private Acts of 2021.",0,"","5/3/2023","Effective date(s) 04/28/2023","https://legiscan.com/TN/bill/HB1492/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1492&ga=113"
1688953,2002,"SB1289",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 62, Chapter 32, Part 3, relative to alarm systems.","As enacted, generally prohibits a municipality or county from adopting or enforcing an ordinance, order, or regulation that requires a permit or fee for the installation or use of a battery-charged security fence that is in addition to an alarm system permit issued by the municipality or county; imposes installation or operational requirements for a battery-charged security fence that are inconsistent with current requirements in law for a battery-charged security fence in this bill; or prohibits the installation or use of a battery-charged security fence. - Amends TCA Title 62, Chapter 32, Part 3.",0,"","5/24/2023","Effective date(s) 05/11/2023","https://legiscan.com/TN/bill/SB1289/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1289&ga=113"
1688958,2002,"SB1191",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 4, Chapter 29 and Title 63, Chapter 6, relative to radiologic imaging and radiation therapy.","As enacted, terminates the radiologic imaging and radiation therapy board of examiners; authorizes the board of medical examiners, to establish and issue limited and full X-ray certifications. - Amends TCA Title 4, Chapter 29 and Title 63, Chapter 6.",0,"","5/3/2023","Comp. became Pub. Ch. 325","https://legiscan.com/TN/bill/SB1191/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1191&ga=113"
1688961,2002,"SB1211",4,"Passed","5/18/2023","AN ACT to amend Tennessee Code Annotated, Title 9, Chapter 8 and Title 29, Chapter 13, relative to victims of human trafficking.","As enacted, revises present law relative to the criminal injuries compensation fund for victims of human trafficking offenses. - Amends TCA Title 9, Chapter 8 and Title 29, Chapter 13.",0,"","5/18/2023","Comp. became Pub. Ch. 359","https://legiscan.com/TN/bill/SB1211/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1211&ga=113"
1688970,2002,"SB1293",4,"Passed","4/11/2024","AN ACT to amend Tennessee Code Annotated, Title 45, relative to financial institutions.","As introduced, extends from 30 to 45 days, the time in which the commissioner has to approve a proposed state bank’s application for a certificate of authority. - Amends TCA Title 45.",0,"","4/11/2024","Signed by Governor.","https://legiscan.com/TN/bill/SB1293/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1293&ga=113"
1689019,2002,"SB1319",4,"Passed","5/4/2023","AN ACT to amend Tennessee Code Annotated, Title 36, Chapter 6 and Title 39, Chapter 13, Part 3, relative to custodial interference.","As enacted, adds to the offense of custodial interference, a parent or other family member who harbors or hides a child within or outside this state, knowing that the child has been placed in the custody of the department of children's services pursuant to a protective custody order or an emergency custody order entered by a court; states that it is not a defense that the person harboring or hiding the child has not been served with an actual copy of a protective custody order or emergency custody order. - Amends TCA Title 36, Chapter 6 and Title 39, Chapter 13, Part 3.",0,"","5/4/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB1319/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1319&ga=113"
1689033,2002,"SB1247",4,"Passed","5/4/2023","AN ACT to amend Tennessee Code Annotated, Title 62, Chapter 3 and Title 62, Chapter 4, relative to professions.","As enacted, makes revisions to the law relative to reinstating certificates of registration for professional master barbers, barber instructors, and technicians, and licenses of cosmetologists, manicurists, aestheticians, and natural hair stylists. - Amends TCA Title 62, Chapter 3 and Title 62, Chapter 4.",0,"","5/4/2023","Effective date(s) 04/24/2023, 07/01/2023","https://legiscan.com/TN/bill/SB1247/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1247&ga=113"
1689037,2002,"HB1476",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 4; Title 8; Title 10; Title 16; Title 17; Title 18; Title 33; Title 37; Title 38; Title 39; Title 40 and Title 41, relative to the administration of justice.","As enacted, requires the criteria established by the department for awarding credits for good institutional behavior to include a requirement that the inmate complete a department-approved validated risk and needs assessment and participate in programming or employment in order for the inmate to be eligible to earn sentence credits for good institutional behavior. - Amends TCA Title 4; Title 8; Title 10; Title 16; Title 17; Title 18; Title 33; Title 37; Title 38; Title 39; Title 40 and Title 41.",0,"","5/24/2023","Comp. became Pub. Ch. 458","https://legiscan.com/TN/bill/HB1476/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1476&ga=113"
1689040,2002,"SB1225",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 39, Chapter 15, Part 5, relative to crimes against elderly and vulnerable adults.","As enacted, requires that court clerks notify the health facilities commission, instead of the department of health, when an offender is to be placed on the registry of persons who have been determined to have abused, neglected, misappropriated, or exploited the property of vulnerable individuals; requires that such notice is given within 90 days of conviction of the offense. - Amends TCA Title 39, Chapter 15, Part 5.",0,"","4/18/2023","Effective date(s) 03/31/2023","https://legiscan.com/TN/bill/SB1225/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1225&ga=113"
1689042,2002,"SB1268",4,"Passed","5/17/2023","AN ACT to amend Tennessee Code Annotated, Title 49, relative to K-12 education.","As enacted, revises present law concerning participation in school board meetings by electronic participation. - Amends TCA Title 49.",0,"","5/17/2023","Effective date(s) 05/05/2023","https://legiscan.com/TN/bill/SB1268/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1268&ga=113"
1689046,2002,"SB1294",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 56, Chapter 7, Part 27, relative to genetic information.","As enacted, prohibits a life insurance provider from canceling a life insurance policy based on genetic information, from requesting or requiring genetic testing as a condition of insurability, and from accessing the genetic data of an individual without consent. - Amends TCA Title 56, Chapter 7, Part 27.",0,"","5/3/2023","Comp. became Pub. Ch. 246","https://legiscan.com/TN/bill/SB1294/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1294&ga=113"
1689048,2002,"SB1337",4,"Passed","5/2/2023","AN ACT to amend Tennessee Code Annotated, Title 4; Title 47; Title 54; Title 55; Title 56; Title 65 and Title 66, relative to transportation.","As enacted, revises law relative to garagekeeper's or towing firm's liens, unclaimed or abandoned vehicles and notification of owners and lienholders, and motor vehicle storage. - Amends TCA Title 4; Title 47; Title 54; Title 55; Title 56; Title 65 and Title 66.",0,"","5/2/2023","Comp. became Pub. Ch. 229","https://legiscan.com/TN/bill/SB1337/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1337&ga=113"
1689055,2002,"SB1223",4,"Passed","5/17/2023","AN ACT to amend Tennessee Code Annotated, Title 39 and Title 40, relative to criminal offenses.","As enacted, specifies that a course of conduct for purposes of stalking includes one instance of placing an electronic tracking device on a person or in or on a person's property, unless the electronic tracking device is placed by or at the direction of a law enforcement officer. - Amends TCA Title 39 and Title 40.",0,"","5/17/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB1223/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1223&ga=113"
1689083,2002,"SB1214",4,"Passed","4/25/2023","AN ACT to amend Tennessee Code Annotated, Title 57, Chapter 3, Part 8, relative to wine in grocery stores referendums.","As enacted, clarifies which jurisdictions are eligible to hold a referendum to authorize the sale of wine in retail food stores. - Amends TCA Title 57, Chapter 3, Part 8.",0,"","4/25/2023","Effective date(s) 04/17/2023","https://legiscan.com/TN/bill/SB1214/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1214&ga=113"
1689086,2002,"SB1307",4,"Passed","5/17/2023","AN ACT to amend Tennessee Code Annotated, Title 11, Chapter 14, Part 4 and Title 67, Chapter 4, relative to expenditures from the wetlands acquisition fund.","As enacted, authorizes expenditures from the 1986 wetland acquisition fund to acquire forest tracts within Cumberland County adjacent to Catoosa Wildlife Management Area known as the ""Oakley Tract(s),"" including lands adjacent thereto. - Amends TCA Title 11, Chapter 14, Part 4 and Title 67, Chapter 4.",0,"","5/17/2023","Effective date(s) 05/05/2023","https://legiscan.com/TN/bill/SB1307/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1307&ga=113"
1689100,2002,"HB1484",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 5; Title 41 and Title 68, relative to inmates infected with bloodborne pathogens.","As enacted, revises present law relative to medical care of prisoners. - Amends TCA Title 5; Title 41 and Title 68.",0,"","5/24/2023","Comp. became Pub. Ch. 469","https://legiscan.com/TN/bill/HB1484/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1484&ga=113"
1689124,2002,"SB1208",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 49, relative to individualized education account program.","As enacted, requires the department, in administering the individualized education account program, to develop and implement a process for notifying all parents of their children's potential eligibility for an individualized education account, instead of only ensuring lower-income families are so notified; requires the department to report whether the process increased student participation in the program to the education committee of the senate and the education administration committee of the house of representatives by January 31 of each year. - Amends TCA Title 49.",0,"","5/3/2023","Comp. became Pub. Ch. 321","https://legiscan.com/TN/bill/SB1208/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1208&ga=113"
1689140,2002,"SB1215",4,"Passed","5/18/2023","AN ACT to amend Tennessee Code Annotated, Title 16, Chapter 18, Part 3 and Title 40, relative to expunction.","As enacted, specifies that municipal court has jurisdiction over the expunction of a person's conviction for a violation of a municipal ordinance from the public records; specifies conditions for such expunction. - Amends TCA Title 16, Chapter 18, Part 3 and Title 40.",0,"","5/18/2023","Comp. became Pub. Ch. 356","https://legiscan.com/TN/bill/SB1215/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1215&ga=113"
