"","Post","Date","Url","Author","Full.Text"
"2789","NPR review","2024-04-24 19:47:00.0","http://twitter.com/GoodGuyGingy/statuses/1783221121191465333","GoodGuyGingy","@taylorswift13 @annkpowers @nprmusic Stream if you’re pretty https://t.co/78sTajQC2g"
"2790","NPR review","2024-04-24 19:47:00.0","http://twitter.com/cdlenthusiast/statuses/1783221119073374596","cdlenthusiast","she ran out of happy lyrics i’m crying"
"2791","NPR review","2024-04-24 19:47:00.0","http://twitter.com/thisisjessax/statuses/1783221121573068800","thisisjessax","@taylorswift13 @annkpowers @nprmusic I always cry at the gym"
"2792","NPR review","2024-04-24 19:47:00.0","http://twitter.com/hauntedstaylor/statuses/1783221121111757257","hauntedstaylor","SHES SO UNSERIOUS AND FUNNY 😭😭"
"2793","NPR review","2024-04-24 19:47:00.0","http://twitter.com/ellebellelvr/statuses/1783221121849889078","ellebellelvr","@taylorswift13 @annkpowers @nprmusic MOTHERRR"
"2794","NPR review","2024-04-24 19:47:00.0","http://twitter.com/dudaswift13_/statuses/1783221120398672303","dudaswift13_","@taylorswift13 @annkpowers @nprmusic I LOVE UUU"
"2795","NPR review","2024-04-24 19:47:00.0","http://twitter.com/thisiscetrying/statuses/1783221119861813493","thisiscetrying","@taylorswift13 @annkpowers @nprmusic aww congrats 🫶🏻"
"2796","NPR review","2024-04-24 19:47:00.0","http://twitter.com/flopughswifeee/statuses/1783221118989443091","flopughswifeee","@taylorswift13 @annkpowers @nprmusic HEY TAYLOR"
"2797","NPR review","2024-04-24 19:47:00.0","http://twitter.com/gingerswift13/statuses/1783221121405387061","gingerswift13","@taylorswift13 @annkpowers @nprmusic love you!!! 🤍🤍🤍"
"2798","NPR review","2024-04-24 19:46:59.0","http://twitter.com/ksjdeals/statuses/1783221118435762543","ksjdeals","@taylorswift13 @annkpowers @nprmusic Love it 😍 https://t.co/UnjPqKUmlg"
"2799","NPR review","2024-04-24 19:46:59.0","http://twitter.com/exilsfolk/statuses/1783221116544131448","exilsfolk","oiiiii"
"2800","NPR review","2024-04-24 19:46:59.0","http://twitter.com/sunflowerperla/statuses/1783221117034901889","sunflowerperla","@taylorswift13 @annkpowers @nprmusic I LOVE YOU"
"2801","NPR review","2024-04-24 19:46:59.0","http://twitter.com/lisaslevis/statuses/1783221116267606440","lisaslevis","@taylorswift13 @annkpowers @nprmusic ur the loml (good kind)"
"2802","NPR review","2024-04-24 19:46:59.0","http://twitter.com/haileysprophecy/statuses/1783221117085192324","haileysprophecy","@taylorswift13 @annkpowers @nprmusic THE GOOD KIND PLS 😭😭"
"2803","NPR review","2024-04-24 19:46:59.0","http://twitter.com/inezbythelakes/statuses/1783221117660115288","inezbythelakes","@taylorswift13 @annkpowers @nprmusic you deserve all the praise for TTPD 🤍🤍"
"2804","NPR review","2024-04-24 19:46:59.0","http://twitter.com/torturedpoetkai/statuses/1783221117244825967","torturedpoetkai","@taylorswift13 @annkpowers @nprmusic HELLO?!"
"2805","NPR review","2024-04-24 19:46:59.0","http://twitter.com/hauntedstring/statuses/1783221115294249470","hauntedstring","@taylorswift13 @annkpowers @nprmusic LOVE YA"
"2806","NPR review","2024-04-24 19:46:59.0","http://twitter.com/JordynLWYMMD/statuses/1783221118595138035","JordynLWYMMD","@taylorswift13 @annkpowers @nprmusic Like the down baddie you are🤍 https://t.co/ZRELmT3Yrw"
"2807","NPR review","2024-04-24 19:46:59.0","http://twitter.com/forafcrtnight/statuses/1783221114975527000","forafcrtnight","this is so adorable 😭😭😭"
"2808","NPR review","2024-04-24 19:46:59.0","http://twitter.com/bwswiftcats/statuses/1783221116170887280","bwswiftcats","@taylorswift13 @annkpowers @nprmusic I LOVE YOU"
"2809","NPR review","2024-04-24 19:46:59.0","http://twitter.com/kayladanielle__/statuses/1783221117123006843","kayladanielle__","@taylorswift13 @annkpowers @nprmusic I actually love you so much"
"2810","NPR review","2024-04-24 19:46:59.0","http://twitter.com/comebvckbehere/statuses/1783221115269361670","comebvckbehere","@taylorswift13 @annkpowers @nprmusic MOM"
"2811","NPR review","2024-04-24 19:46:59.0","http://twitter.com/DavidMcGee383/statuses/1783221117231997316","DavidMcGee383","@taylorswift13 @annkpowers @nprmusic Fortnight single UK site lol"
"2812","NPR review","2024-04-24 19:46:59.0","http://twitter.com/reputation_ttpd/statuses/1783221115206447144","reputation_ttpd","@taylorswift13 @annkpowers @nprmusic ILY TAYLOR"
"2813","NPR review","2024-04-24 19:46:59.0","http://twitter.com/Anandita_Tomar/statuses/1783221115348738241","Anandita_Tomar","@taylorswift13 @annkpowers @nprmusic Aaahh mother is backkkk"
"2814","NPR review","2024-04-24 19:46:59.0","http://twitter.com/freshoutred/statuses/1783221116288294972","freshoutred","@taylorswift13 @annkpowers @nprmusic TAYLOORR WHAT UP WHIT ALL THOSE REVIEWS WOMAN"
"2815","NPR review","2024-04-24 19:46:59.0","http://twitter.com/icouldstaylor/statuses/1783221118465163611","icouldstaylor","@taylorswift13 @annkpowers @nprmusic SO PROUD OF YOU POOKIE"
"2816","NPR review","2024-04-24 19:46:59.0","http://twitter.com/laeraili/statuses/1783221117945090455","laeraili","@taylorswift13 @annkpowers @nprmusic I LOVE YOU GIRL ITS SOO GOOD"
"2817","NPR review","2024-04-24 19:46:59.0","http://twitter.com/o_l_i_v_i_a_a__/statuses/1783221116330193045","o_l_i_v_i_a_a__","@taylorswift13 @annkpowers @nprmusic OMFG"
"2818","NPR review","2024-04-24 19:46:59.0","http://twitter.com/maamstfu/statuses/1783221115806179648","maamstfu","@taylorswift13 @annkpowers @nprmusic TAYLOR WE ARE SO PROUD OF YOU!!!🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍"
"2819","NPR review","2024-04-24 19:46:59.0","http://twitter.com/jordynsversion/statuses/1783221118578614737","jordynsversion","@taylorswift13 @annkpowers @nprmusic SO PROUD OF YOU"
"2820","NPR review","2024-04-24 19:46:58.0","http://twitter.com/13mirroballs/statuses/1783221114212106622","13mirroballs","@taylorswift13 @annkpowers @nprmusic hiii"
"2821","NPR review","2024-04-24 19:46:58.0","http://twitter.com/alltooriah/statuses/1783221113687851450","alltooriah","@taylorswift13 @annkpowers @nprmusic down baddie!!!!!"
"2822","NPR review","2024-04-24 19:46:58.0","http://twitter.com/sapphiretearsky/statuses/1783221111171219832","sapphiretearsky","@taylorswift13 @annkpowers @nprmusic love u"
"2823","NPR review","2024-04-24 19:46:58.0","http://twitter.com/ChantillyMarie_/statuses/1783221112446271730","ChantillyMarie_","@taylorswift13 @annkpowers @nprmusic early!"
"2824","NPR review","2024-04-24 19:46:58.0","http://twitter.com/greerrynax13/statuses/1783221111636775282","greerrynax13","@taylorswift13 @annkpowers @nprmusic Down bad for you always🤍"
"2825","NPR review","2024-04-24 19:46:58.0","http://twitter.com/ARCHIEBALD122/statuses/1783221110814716344","ARCHIEBALD122","THE GOOD KIND LMAOOOO"
"2826","NPR review","2024-04-24 19:46:58.0","http://twitter.com/fairyytaleswift/statuses/1783221112760848580","fairyytaleswift","@taylorswift13 @annkpowers @nprmusic oh sobbing"
"2827","NPR review","2024-04-24 19:46:58.0","http://twitter.com/folklore_nfr/statuses/1783221111091519527","folklore_nfr","she’s running out of happy lyrics 😭😭"
"2828","NPR review","2024-04-24 19:46:58.0","http://twitter.com/baddytraddy/statuses/1783221110890185139","baddytraddy","@taylorswift13 @annkpowers @nprmusic WE LOVVVE THIS ALBUM QUEEN"
"2829","NPR review","2024-04-24 19:46:58.0","http://twitter.com/wednesdaycxfe/statuses/1783221111355793555","wednesdaycxfe","@taylorswift13 @annkpowers @nprmusic she’s back ladies and gentlemen!"
"2830","NPR review","2024-04-24 19:46:58.0","http://twitter.com/bolosmaschine/statuses/1783221113020944478","bolosmaschine","@taylorswift13 @annkpowers @nprmusic Queen. ✨"
"2831","NPR review","2024-04-24 19:46:58.0","http://twitter.com/MindofRollins/statuses/1783221112647647509","MindofRollins","@taylorswift13 @annkpowers @nprmusic LOG OUT PLEASEEEEEEE"
"2832","NPR review","2024-04-24 19:46:58.0","http://twitter.com/gwsnissa/statuses/1783221111934599497","gwsnissa","@taylorswift13 @annkpowers @nprmusic I LOVE YOU MOM"
"2833","NPR review","2024-04-24 19:46:58.0","http://twitter.com/batmanswift/statuses/1783221112224006285","batmanswift","@taylorswift13 @annkpowers @nprmusic love you"
"2834","NPR review","2024-04-24 19:46:58.0","http://twitter.com/Streamqueen486/statuses/1783221112853193010","Streamqueen486","@taylorswift13 @annkpowers @nprmusic R u going to reply to 5 today"
"2835","NPR review","2024-04-24 19:46:58.0","http://twitter.com/Mr_Swift1594/statuses/1783221111418687675","Mr_Swift1594","@taylorswift13 @annkpowers @nprmusic THE GOOD KIND 😭"
"2836","NPR review","2024-04-24 19:46:58.0","http://twitter.com/ovrdrmaticntrue/statuses/1783221113763357041","ovrdrmaticntrue","she’s running out of things to say 😭"
"2837","NPR review","2024-04-24 19:46:58.0","http://twitter.com/swiftcity67/statuses/1783221113461289185","swiftcity67","@taylorswift13 @annkpowers @nprmusic lol"
"2838","NPR review","2024-04-24 19:46:58.0","http://twitter.com/santaclaraswift/statuses/1783221113759412736","santaclaraswift","@taylorswift13 @annkpowers @nprmusic YUUUP"
"2839","NPR review","2024-04-24 19:46:58.0","http://twitter.com/contrarianshit/statuses/1783221110542053809","contrarianshit","@taylorswift13 @annkpowers @nprmusic down bad for u queen"
"2840","NPR review","2024-04-24 19:46:57.0","http://twitter.com/cryingbcilovets/statuses/1783221107568345323","cryingbcilovets","@taylorswift13 @annkpowers @nprmusic LOVE YOU ANGEL"
"2841","NPR review","2024-04-24 19:46:57.0","http://twitter.com/LauraEden13/statuses/1783221110017757518","LauraEden13","@taylorswift13 @annkpowers @nprmusic LOVE YOU TAYLOR!🤍"
"2842","NPR review","2024-04-24 19:46:57.0","http://twitter.com/braxtonmg/statuses/1783221108843438432","braxtonmg","@taylorswift13 @annkpowers @nprmusic Thanks for clarifying 🤍"
"2843","NPR review","2024-04-24 19:46:57.0","http://twitter.com/AelinHerondale4/statuses/1783221107987767749","AelinHerondale4","@taylorswift13 @annkpowers @nprmusic omfg, so happy for you🫶🫶🫶🫶"
"2844","NPR review","2024-04-24 19:46:57.0","http://twitter.com/safeandsoundhan/statuses/1783221106351935675","safeandsoundhan","@taylorswift13 @annkpowers @nprmusic I LOVE YOU"
"2845","NPR review","2024-04-24 19:46:57.0","http://twitter.com/updatesofswift/statuses/1783221109388669296","updatesofswift","@taylorswift13 @annkpowers @nprmusic HI MOTHERR"
"2846","NPR review","2024-04-24 19:46:57.0","http://twitter.com/leannemenard/statuses/1783221106821775502","leannemenard","@taylorswift13 @annkpowers @nprmusic CRYING WITH YOU"
"2847","NPR review","2024-04-24 19:46:57.0","http://twitter.com/mariesrwylm/statuses/1783221106842726775","mariesrwylm","@taylorswift13 @annkpowers @nprmusic ily"
"2848","NPR review","2024-04-24 19:46:57.0","http://twitter.com/roseblushswift/statuses/1783221106628784163","roseblushswift","@taylorswift13 @annkpowers @nprmusic I love youuuu"
"2849","NPR review","2024-04-24 19:46:57.0","http://twitter.com/Savvyk24/statuses/1783221109409640616","Savvyk24","@taylorswift13 @annkpowers @nprmusic We love you!"
"2850","NPR review","2024-04-24 19:46:57.0","http://twitter.com/anarchistswift/statuses/1783221109720297557","anarchistswift","@taylorswift13 @annkpowers @nprmusic HI TAYLOR ILYSM"
"2851","NPR review","2024-04-24 19:46:57.0","http://twitter.com/JadeT1313/statuses/1783221108843442547","JadeT1313","@taylorswift13 @annkpowers @nprmusic I love you so RELIGIOUSLY"
"2852","NPR review","2024-04-24 19:46:57.0","http://twitter.com/CULTHYUK/statuses/1783221106603663671","CULTHYUK","@taylorswift13 @annkpowers @nprmusic BABY"
"2853","NPR review","2024-04-24 19:46:57.0","http://twitter.com/MBSanAndreas13/statuses/1783221110127145105","MBSanAndreas13","@taylorswift13 @annkpowers @nprmusic ILYSM MOTHER"
"2854","NPR review","2024-04-24 19:46:57.0","http://twitter.com/kaitsversionx/statuses/1783221106217775355","kaitsversionx","@taylorswift13 @annkpowers @nprmusic Hey I love you 🤍🫶🏼 k bye"
"2855","NPR review","2024-04-24 19:46:57.0","http://twitter.com/tori_fetzer/statuses/1783221108918943958","tori_fetzer","@taylorswift13 @annkpowers @nprmusic Love you and this!!! 🤍🤍🤍"
"2856","NPR review","2024-04-24 19:46:57.0","http://twitter.com/hehe_kristacflp/statuses/1783221106796626212","hehe_kristacflp","@taylorswift13 @annkpowers @nprmusic queen"
"2857","NPR review","2024-04-24 19:46:57.0","http://twitter.com/fearlesslygrace/statuses/1783221107689984308","fearlesslygrace","@taylorswift13 @annkpowers @nprmusic i’m down bad for ttpd https://t.co/VthAvnnDQB"
"2858","NPR review","2024-04-24 19:46:57.0","http://twitter.com/corneliastagain/statuses/1783221109569065138","corneliastagain","@taylorswift13 @annkpowers @nprmusic ILY TAY"
"2859","NPR review","2024-04-24 19:46:56.0","http://twitter.com/IceWolf_17/statuses/1783221103705444726","IceWolf_17","@taylorswift13 @annkpowers @nprmusic Taylor we need But Daddy I Love Him, music video OK? 💙💙"
"2860","NPR review","2024-04-24 19:46:56.0","http://twitter.com/hearthandsswift/statuses/1783221105274065000","hearthandsswift","@taylorswift13 @annkpowers @nprmusic this (31 TRACK!!) album came exactly when i needed it most 🥲🫶 #TSTTPD is a masterpiece i’m forever grateful for you <;3 https://t.co/EuHstNsAIr"
"2861","NPR review","2024-04-24 19:46:56.0","http://twitter.com/nothlngsnew/statuses/1783221103957069918","nothlngsnew","@taylorswift13 @annkpowers @nprmusic DOWN BAD MENTION BEST SONG ON THE ALBUM IKTR"
"2862","NPR review","2024-04-24 19:46:56.0","http://twitter.com/longlivereptour/statuses/1783221105114648800","longlivereptour","@taylorswift13 @annkpowers @nprmusic YES BITCH"
"2863","NPR review","2024-04-24 19:46:56.0","http://twitter.com/alltoootay/statuses/1783221103281721448","alltoootay","@taylorswift13 @annkpowers @nprmusic U FUNNY"
"2864","NPR review","2024-04-24 19:46:56.0","http://twitter.com/pinkskyswift/statuses/1783221105148215707","pinkskyswift","@taylorswift13 @annkpowers @nprmusic LOVE YOU"
"2865","NPR review","2024-04-24 19:46:56.0","http://twitter.com/katieweavil/statuses/1783221104137404574","katieweavil","@taylorswift13 @annkpowers @nprmusic I also cry at the gym"
"2866","NPR review","2024-04-24 19:46:56.0","http://twitter.com/wdwgn13/statuses/1783221105903214904","wdwgn13","@taylorswift13 @annkpowers @nprmusic yes mother"
"2867","NPR review","2024-04-24 19:46:56.0","http://twitter.com/amesvntiago/statuses/1783221102992388102","amesvntiago","@taylorswift13 @annkpowers @nprmusic LOVE YOUUUU"
"2868","NPR review","2024-04-24 19:46:56.0","http://twitter.com/finelinelouiswt/statuses/1783221101986001397","finelinelouiswt","@taylorswift13 @annkpowers @nprmusic REAL"
"2869","NPR review","2024-04-24 19:46:56.0","http://twitter.com/martaisblue/statuses/1783221102363242913","martaisblue","@taylorswift13 @annkpowers @nprmusic I LOVE YOU SO MUCH"
"2870","NPR review","2024-04-24 19:46:56.0","http://twitter.com/ICONlZED/statuses/1783221105723125857","ICONlZED","@taylorswift13 @annkpowers @nprmusic THE GOOD KIND HELP"
"2871","NPR review","2024-04-24 19:46:56.0","http://twitter.com/louknowsplaces/statuses/1783221105420800141","louknowsplaces","I love you"
"2872","NPR review","2024-04-24 19:46:56.0","http://twitter.com/evermorech/statuses/1783221105592766968","evermorech","@taylorswift13 @annkpowers @nprmusic You're back!!!"
"2873","NPR review","2024-04-24 19:46:56.0","http://twitter.com/Alyahmadbutt/statuses/1783221104414187848","Alyahmadbutt","@taylorswift13 @annkpowers @nprmusic Yeah i m agree"
"2874","NPR review","2024-04-24 19:46:56.0","http://twitter.com/themanuscripttt/statuses/1783221105592860839","themanuscripttt","@taylorswift13 @annkpowers @nprmusic AWHHHH"
"2875","NPR review","2024-04-24 19:46:56.0","http://twitter.com/SWIFTCESSlON/statuses/1783221103390789905","SWIFTCESSlON","@taylorswift13 @annkpowers @nprmusic me playing ttpd at the gym"
"2876","NPR review","2024-04-24 19:46:56.0","http://twitter.com/kimvnaw/statuses/1783221105425109134","kimvnaw","@taylorswift13 @annkpowers @nprmusic Heyyyyyyy congratulations on 1B🥹"
"2877","NPR review","2024-04-24 19:46:56.0","http://twitter.com/mastermindsloml/statuses/1783221103491502350","mastermindsloml","@taylorswift13 @annkpowers @nprmusic ii LOVE H"
"2878","NPR review","2024-04-24 19:46:55.0","http://twitter.com/svntayy/statuses/1783221101708882311","svntayy","@taylorswift13 @annkpowers @nprmusic ily"
"2879","NPR review","2024-04-24 19:46:55.0","http://twitter.com/starsicks/statuses/1783221097971814405","starsicks","@taylorswift13 @annkpowers @nprmusic ur a silly goose"
"2880","NPR review","2024-04-24 19:46:55.0","http://twitter.com/swifthelakes/statuses/1783221099716829529","swifthelakes","@taylorswift13 @annkpowers @nprmusic i love youuuu"
"2881","NPR review","2024-04-24 19:46:55.0","http://twitter.com/thisisluutrying/statuses/1783221100077285679","thisisluutrying","@taylorswift13 @annkpowers @nprmusic come back to argentina"
"2882","NPR review","2024-04-24 19:46:55.0","http://twitter.com/roselovetay13/statuses/1783221101335830639","roselovetay13","@taylorswift13 @annkpowers @nprmusic you scared me 🥲"
"2883","NPR review","2024-04-24 19:46:55.0","http://twitter.com/remsbloodline/statuses/1783221098634481730","remsbloodline","@taylorswift13 @annkpowers @nprmusic HEY GIRLY"
"2884","NPR review","2024-04-24 19:46:55.0","http://twitter.com/cowboylikeseann/statuses/1783221101209739364","cowboylikeseann","@taylorswift13 @annkpowers @nprmusic WE LOVE YOU‼️ the unbothered queen"
"2885","NPR review","2024-04-24 19:46:55.0","http://twitter.com/swiftiedayas/statuses/1783221100685713711","swiftiedayas","@taylorswift13 @annkpowers @nprmusic always the good kind"
"2886","NPR review","2024-04-24 19:46:55.0","http://twitter.com/reputation_ttpd/statuses/1783221098617651473","reputation_ttpd","@taylorswift13 @annkpowers @nprmusic OMGGG SO REAL FOR THAT"
"2887","NPR review","2024-04-24 19:46:55.0","http://twitter.com/happinessforts/statuses/1783221097778893249","happinessforts","@taylorswift13 @annkpowers @nprmusic REAL"
"2888","NPR review","2024-04-24 19:46:55.0","http://twitter.com/bejeweleds22/statuses/1783221098017857857","bejeweleds22","@taylorswift13 @annkpowers @nprmusic ILY"
"2889","NPR review","2024-04-24 19:46:55.0","http://twitter.com/DannyWxo/statuses/1783221098319900921","DannyWxo","@taylorswift13 @annkpowers @nprmusic Queen"
"2890","NPR review","2024-04-24 19:46:55.0","http://twitter.com/fvreverwinter/statuses/1783221098231767213","fvreverwinter","lol"
"2891","NPR review","2024-04-24 19:46:55.0","http://twitter.com/tosotdstan/statuses/1783221100752556190","tosotdstan","@taylorswift13 @annkpowers @nprmusic HIII"
"2892","NPR review","2024-04-24 19:46:55.0","http://twitter.com/tayllerswift/statuses/1783221098219516313","tayllerswift","@taylorswift13 @annkpowers @nprmusic Down bad 😭🖤"
"2893","NPR review","2024-04-24 19:46:55.0","http://twitter.com/nobootaynocrime/statuses/1783221098412192168","nobootaynocrime","@taylorswift13 @annkpowers @nprmusic ILY"
"2894","NPR review","2024-04-24 19:46:54.0","http://twitter.com/labyrinthchorus/statuses/1783221097296445464","labyrinthchorus","@taylorswift13 @annkpowers @nprmusic HIII I LOVE YOU!!! 🤍🤍"
"2895","NPR review","2024-04-24 19:46:54.0","http://twitter.com/folkmorewai/statuses/1783221093643530568","folkmorewai","@taylorswift13 @annkpowers @nprmusic LOVE YOU"
"2896","NPR review","2024-04-24 19:46:54.0","http://twitter.com/emilydebiasi/statuses/1783221093920121048","emilydebiasi","@taylorswift13 @annkpowers @nprmusic love you"
"2897","NPR review","2024-04-24 19:46:54.0","http://twitter.com/covercora/statuses/1783221096747032868","covercora","@taylorswift13 @annkpowers @nprmusic in the good way"
"2898","NPR review","2024-04-24 19:46:54.0","http://twitter.com/vacationeyestan/statuses/1783221096806044036","vacationeyestan","@taylorswift13 @annkpowers @nprmusic I’m crying at the gym too. Because of ur music 🤍😭"
"2899","NPR review","2024-04-24 19:46:54.0","http://twitter.com/midklof/statuses/1783221095857823944","midklof","@taylorswift13 @annkpowers @nprmusic we all are legend"
"2900","NPR review","2024-04-24 19:46:54.0","http://twitter.com/lozzahermanday/statuses/1783221094733730288","lozzahermanday","@taylorswift13 @annkpowers @nprmusic love youuuuuu"
"2901","NPR review","2024-04-24 19:46:54.0","http://twitter.com/sootbirdd/statuses/1783221097556529619","sootbirdd","@taylorswift13 @annkpowers @nprmusic Ily 🤍"
"2902","NPR review","2024-04-24 19:46:54.0","http://twitter.com/isaactheswiftie/statuses/1783221096256581685","isaactheswiftie","@taylorswift13 @annkpowers @nprmusic OMG TAYLORRR WHATS UR WORKOUT ROUTINE"
"2903","NPR review","2024-04-24 19:46:54.0","http://twitter.com/Mira31730022/statuses/1783221096751174127","Mira31730022","@taylorswift13 @annkpowers @nprmusic CUTIE"
"2904","NPR review","2024-04-24 19:46:54.0","http://twitter.com/SinnerlnSecret/statuses/1783221094633058600","SinnerlnSecret","@taylorswift13 @annkpowers @nprmusic Queenie"
"2905","NPR review","2024-04-24 19:46:54.0","http://twitter.com/l0vercharli/statuses/1783221095543251302","l0vercharli","@taylorswift13 @annkpowers @nprmusic SLAYYY"
"2906","NPR review","2024-04-24 19:46:54.0","http://twitter.com/dontyouignoreme/statuses/1783221094645727602","dontyouignoreme","@taylorswift13 @annkpowers @nprmusic HELLO MOTHER"
"2907","NPR review","2024-04-24 19:46:54.0","http://twitter.com/EternalJolie_/statuses/1783221096285602129","EternalJolie_","@taylorswift13 @annkpowers @nprmusic mother please promote it a little more"
"2908","NPR review","2024-04-24 19:46:54.0","http://twitter.com/cathyhiatt/statuses/1783221095568449630","cathyhiatt","@taylorswift13 @annkpowers @nprmusic literally listening to that song rn"
"2909","NPR review","2024-04-24 19:46:54.0","http://twitter.com/itzsdc/statuses/1783221096352768404","itzsdc","@taylorswift13 @annkpowers @nprmusic LOVE YOUUUU !!! ♡"
"2910","NPR review","2024-04-24 19:46:54.0","http://twitter.com/noellepolo/statuses/1783221096201716046","noellepolo","@taylorswift13 @annkpowers @nprmusic YAYYYY only good cries now!"
"2911","NPR review","2024-04-24 19:46:53.0","http://twitter.com/homesicklauren/statuses/1783221089432162446","homesicklauren","@taylorswift13 @annkpowers @nprmusic is there a bad kind?"
"2912","NPR review","2024-04-24 19:46:53.0","http://twitter.com/ttpddolly/statuses/1783221091772583978","ttpddolly","@taylorswift13 @annkpowers @nprmusic I LOVE YOU"
"2913","NPR review","2024-04-24 19:46:53.0","http://twitter.com/mirrorballady1/statuses/1783221089847349407","mirrorballady1","@taylorswift13 @annkpowers @nprmusic OKKKK"
"2914","NPR review","2024-04-24 19:46:53.0","http://twitter.com/usedtozeddison/statuses/1783221089469931852","usedtozeddison","@taylorswift13 @annkpowers @nprmusic my beautiful princess 🤍"
"2915","NPR review","2024-04-24 19:46:53.0","http://twitter.com/melwnst/statuses/1783221089381826932","melwnst","So right queen"
"2916","NPR review","2024-04-24 19:46:53.0","http://twitter.com/t4ylorsw1ftx/statuses/1783221091881636291","t4ylorsw1ftx","@taylorswift13 @annkpowers @nprmusic i had a heart attack don’t do this to me"
"2917","NPR review","2024-04-24 19:46:53.0","http://twitter.com/remshoax/statuses/1783221089385971729","remshoax","@taylorswift13 @annkpowers @nprmusic IM SO PROUD OF YOU"
"2918","NPR review","2024-04-24 19:46:53.0","http://twitter.com/SammieDeexl/statuses/1783221091793535031","SammieDeexl","@taylorswift13 @annkpowers @nprmusic Make good music"
"2919","NPR review","2024-04-24 19:46:53.0","http://twitter.com/iperfectfdvol6/statuses/1783221091424477234","iperfectfdvol6","@taylorswift13 @annkpowers @nprmusic hi i love you"
"2920","NPR review","2024-04-24 19:46:53.0","http://twitter.com/folklorestarss/statuses/1783221092187828449","folklorestarss","@taylorswift13 @annkpowers @nprmusic hiiiii"
"2921","NPR review","2024-04-24 19:46:53.0","http://twitter.com/formulaanas/statuses/1783221090321350895","formulaanas","@taylorswift13 @annkpowers @nprmusic I LOVE YOU"
"2922","NPR review","2024-04-24 19:46:53.0","http://twitter.com/beasreputation/statuses/1783221093043437851","beasreputation","@taylorswift13 @annkpowers @nprmusic MOTHERRRRRRR"
"2923","NPR review","2024-04-24 19:46:53.0","http://twitter.com/vlturescircling/statuses/1783221093496406254","vlturescircling","@taylorswift13 @annkpowers @nprmusic I LOVE YOUUUU"
"2924","NPR review","2024-04-24 19:46:53.0","http://twitter.com/kaleighonline/statuses/1783221093169316291","kaleighonline","@taylorswift13 @annkpowers @nprmusic taygod"
"2925","NPR review","2024-04-24 19:46:53.0","http://twitter.com/fooolishoone/statuses/1783221091336433805","fooolishoone","the good kind PLS"
"2926","NPR review","2024-04-24 19:46:52.0","http://twitter.com/brianduuuh/statuses/1783221085523300568","brianduuuh","@taylorswift13 @annkpowers @nprmusic Yes Queen"
"2927","NPR review","2024-04-24 19:46:52.0","http://twitter.com/reagandorton/statuses/1783221088190959984","reagandorton","@taylorswift13 @annkpowers @nprmusic Love you sm 🥹🤍"
"2928","NPR review","2024-04-24 19:46:52.0","http://twitter.com/swift_af_23/statuses/1783221086399684889","swift_af_23","@taylorswift13 @annkpowers @nprmusic LOVE YOUUUUU"
"2929","NPR review","2024-04-24 19:46:52.0","http://twitter.com/moonberryswift/statuses/1783221087666622821","moonberryswift","@taylorswift13 @annkpowers @nprmusic Taylor active era"
"2930","NPR review","2024-04-24 19:46:52.0","http://twitter.com/timeless_era_/statuses/1783221088123547658","timeless_era_","@taylorswift13 @annkpowers @nprmusic The good kind 🥹"
"2931","NPR review","2024-04-24 19:46:52.0","http://twitter.com/alltoowelIl/statuses/1783221085657268435","alltoowelIl","@taylorswift13 @annkpowers @nprmusic I LOVE YOUUUUUUUUUU"
"2932","NPR review","2024-04-24 19:46:52.0","http://twitter.com/FORNlGHT/statuses/1783221085908931047","FORNlGHT","hoe give it up"
"2933","NPR review","2024-04-24 19:46:52.0","http://twitter.com/midnightsquake/statuses/1783221085837709372","midnightsquake","@taylorswift13 @annkpowers @nprmusic TAYLOR ILY 😭"
"2934","NPR review","2024-04-24 19:46:52.0","http://twitter.com/11Alfa_/statuses/1783221085560791098","11Alfa_","@taylorswift13 @annkpowers @nprmusic What does that mean?"
"2935","NPR review","2024-04-24 19:46:52.0","http://twitter.com/midnxghts13/statuses/1783221085850288266","midnxghts13","@taylorswift13 @annkpowers @nprmusic i love u"
"2936","NPR review","2024-04-24 19:46:52.0","http://twitter.com/raggedyelevens/statuses/1783221086961684982","raggedyelevens","@taylorswift13 @annkpowers @nprmusic ILY"
"2937","NPR review","2024-04-24 19:46:52.0","http://twitter.com/cowboylikediane/statuses/1783221087263727817","cowboylikediane","@taylorswift13 @annkpowers @nprmusic love you"
"2938","NPR review","2024-04-24 19:46:52.0","http://twitter.com/FINELINEHSLT/statuses/1783221088144531767","FINELINEHSLT","@taylorswift13 @annkpowers @nprmusic DAMN"
"2939","NPR review","2024-04-24 19:46:52.0","http://twitter.com/nottayloras/statuses/1783221088324882530","nottayloras","@taylorswift13 @annkpowers @nprmusic LOVE YOU"
"2940","NPR review","2024-04-24 19:46:52.0","http://twitter.com/killlatay/statuses/1783221085833469980","killlatay","@taylorswift13 @annkpowers @nprmusic I LOVE YOU"
"2941","NPR review","2024-04-24 19:46:52.0","http://twitter.com/i6fcrws/statuses/1783221087196647729","i6fcrws","@taylorswift13 @annkpowers @nprmusic ILOVE YOU"
"2942","NPR review","2024-04-24 19:46:52.0","http://twitter.com/MindofRollins/statuses/1783221088014475383","MindofRollins","@taylorswift13 @annkpowers @nprmusic DONT TWEET 4 TIMES I SWEAR TO GOD"
